hostClock,week,towMS,towSubMS,qErr,timeBase,utc,raim,qErrInvalid,TpNotLocked,timeRefGnss,utcStandard
2025-07-21 15:27:41.102800,2376,142062000,0.0,-3301,1,1,2,0,0,15,3
2025-07-21 15:27:42.110803,2376,142063000,0.0,-3654,1,1,2,0,0,15,3
2025-07-21 15:27:43.098781,2376,142064000,0.0,3631,1,1,2,0,0,15,3
2025-07-21 15:27:44.104725,2376,142065000,0.0,3088,1,1,2,0,0,15,3
2025-07-21 15:27:45.089870,2376,142066000,0.0,2505,1,1,2,0,0,15,3
2025-07-21 15:27:46.098873,2376,142067000,0.0,1613,1,1,2,0,0,15,3
2025-07-21 15:27:47.102894,2376,142068000,0.0,870,1,1,2,0,0,15,3
2025-07-21 15:27:48.094961,2376,142069000,0.0,316,1,1,2,0,0,15,3
2025-07-21 15:27:49.095934,2376,142070000,0.0,160,1,1,2,0,0,15,3
2025-07-21 15:27:50.095982,2376,142071000,0.0,-328,1,1,2,0,0,15,3
2025-07-21 15:27:51.096010,2376,142072000,0.0,-488,1,1,2,0,0,15,3
2025-07-21 15:27:52.091032,2376,142073000,0.0,-1581,1,1,2,0,0,15,3
2025-07-21 15:27:53.100039,2376,142074000,0.0,-2371,1,1,2,0,0,15,3
2025-07-21 15:27:54.089065,2376,142075000,0.0,-3007,1,1,2,0,0,15,3
2025-07-21 15:27:55.100113,2376,142076000,0.0,-3294,1,1,2,0,0,15,3
2025-07-21 15:27:56.103103,2376,142077000,0.0,-3369,1,1,2,0,0,15,3
2025-07-21 15:27:57.094097,2376,142078000,0.0,3728,1,1,2,0,0,15,3
2025-07-21 15:27:58.095099,2376,142079000,0.0,3260,1,1,2,0,0,15,3
2025-07-21 15:27:59.098304,2376,142080000,0.0,2462,1,1,2,0,0,15,3
2025-07-21 15:28:00.097226,2376,142081000,0.0,2087,1,1,2,0,0,15,3
2025-07-21 15:28:01.098273,2376,142082000,0.0,1781,1,1,2,0,0,15,3
2025-07-21 15:28:02.101228,2376,142083000,0.0,938,1,1,2,0,0,15,3
2025-07-21 15:28:03.088454,2376,142084000,0.0,520,1,1,2,0,0,15,3
2025-07-21 15:28:04.094400,2376,142085000,0.0,-401,1,1,2,0,0,15,3
2025-07-21 15:28:05.100379,2376,142086000,0.0,-1516,1,1,2,0,0,15,3
2025-07-21 15:28:06.094392,2376,142087000,0.0,-2449,1,1,2,0,0,15,3
2025-07-21 15:28:07.095441,2376,142088000,0.0,-2653,1,1,2,0,0,15,3
2025-07-21 15:28:08.098395,2376,142089000,0.0,-3398,1,1,2,0,0,15,3
2025-07-21 15:28:09.100575,2376,142090000,0.0,-3777,1,1,2,0,0,15,3
2025-07-21 15:28:10.091471,2376,142091000,0.0,3196,1,1,2,0,0,15,3
2025-07-21 15:28:11.098494,2376,142092000,0.0,2140,1,1,2,0,0,15,3
2025-07-21 15:28:12.083728,2376,142093000,0.0,2024,1,1,2,0,0,15,3
2025-07-21 15:28:13.093703,2376,142094000,0.0,1220,1,1,2,0,0,15,3
2025-07-21 15:28:14.103650,2376,142095000,0.0,411,1,1,2,0,0,15,3
2025-07-21 15:28:15.101668,2376,142096000,0.0,-320,1,1,2,0,0,15,3
2025-07-21 15:28:16.102712,2376,142097000,0.0,-631,1,1,2,0,0,15,3
2025-07-21 15:28:17.091833,2376,142098000,0.0,-1352,1,1,2,0,0,15,3
2025-07-21 15:28:18.093809,2376,142099000,0.0,-1689,1,1,2,0,0,15,3
2025-07-21 15:28:19.097844,2376,142100000,0.0,-2532,1,1,2,0,0,15,3
2025-07-21 15:28:20.098870,2376,142101000,0.0,-2830,1,1,2,0,0,15,3
2025-07-21 15:28:21.084882,2376,142102000,0.0,-3728,1,1,2,0,0,15,3
2025-07-21 15:28:22.092920,2376,142103000,0.0,3684,1,1,2,0,0,15,3
2025-07-21 15:28:23.095155,2376,142104000,0.0,2924,1,1,2,0,0,15,3
2025-07-21 15:28:24.096998,2376,142105000,0.0,2080,1,1,2,0,0,15,3
2025-07-21 15:28:25.093036,2376,142106000,0.0,1288,1,1,2,0,0,15,3
2025-07-21 15:28:26.100030,2376,142107000,0.0,541,1,1,2,0,0,15,3
2025-07-21 15:28:27.098045,2376,142108000,0.0,209,1,1,2,0,0,15,3
2025-07-21 15:28:28.092076,2376,142109000,0.0,-536,1,1,2,0,0,15,3
2025-07-21 15:28:29.097133,2376,142110000,0.0,-857,1,1,2,0,0,15,3
2025-07-21 15:28:30.089339,2376,142111000,0.0,-1817,1,1,2,0,0,15,3
2025-07-21 15:28:31.098324,2376,142112000,0.0,-2517,1,1,2,0,0,15,3
2025-07-21 15:28:32.103274,2376,142113000,0.0,-3606,1,1,2,0,0,15,3
2025-07-21 15:28:33.093383,2376,142114000,0.0,3566,1,1,2,0,0,15,3
2025-07-21 15:28:34.093403,2376,142115000,0.0,3050,1,1,2,0,0,15,3
2025-07-21 15:28:35.095418,2376,142116000,0.0,2523,1,1,2,0,0,15,3
2025-07-21 15:28:36.103454,2376,142117000,0.0,1649,1,1,2,0,0,15,3
2025-07-21 15:28:37.094492,2376,142118000,0.0,1286,1,1,2,0,0,15,3
2025-07-21 15:28:38.099529,2376,142119000,0.0,542,1,1,2,0,0,15,3
2025-07-21 15:28:39.085545,2376,142120000,0.0,-241,1,1,2,0,0,15,3
2025-07-21 15:28:40.098622,2376,142121000,0.0,-679,1,1,2,0,0,15,3
2025-07-21 15:28:41.100557,2376,142122000,0.0,-1530,1,1,2,0,0,15,3
2025-07-21 15:28:42.101582,2376,142123000,0.0,-2290,1,1,2,0,0,15,3
2025-07-21 15:28:43.093622,2376,142124000,0.0,-3026,1,1,2,0,0,15,3
2025-07-21 15:28:44.099650,2376,142125000,0.0,-3625,1,1,2,0,0,15,3
2025-07-21 15:28:45.098678,2376,142126000,0.0,3431,1,1,2,0,0,15,3
2025-07-21 15:28:46.094721,2376,142127000,0.0,3119,1,1,2,0,0,15,3
2025-07-21 15:28:47.099790,2376,142128000,0.0,2331,1,1,2,0,0,15,3
2025-07-21 15:28:48.088779,2376,142129000,0.0,1840,1,1,2,0,0,15,3
2025-07-21 15:28:49.097960,2376,142130000,0.0,1370,1,1,2,0,0,15,3
2025-07-21 15:28:50.100859,2376,142131000,0.0,552,1,1,2,0,0,15,3
2025-07-21 15:28:51.096877,2376,142132000,0.0,163,1,1,2,0,0,15,3
2025-07-21 15:28:52.092898,2376,142133000,0.0,-661,1,1,2,0,0,15,3
2025-07-21 15:28:53.099056,2376,142134000,0.0,-1300,1,1,2,0,0,15,3
2025-07-21 15:28:54.102180,2376,142135000,0.0,-1531,1,1,2,0,0,15,3
2025-07-21 15:28:55.090164,2376,142136000,0.0,-2399,1,1,2,0,0,15,3
2025-07-21 15:28:56.097075,2376,142137000,0.0,-3582,1,1,2,0,0,15,3
2025-07-21 15:28:57.085110,2376,142138000,0.0,-3789,1,1,2,0,0,15,3
2025-07-21 15:28:58.095128,2376,142139000,0.0,3322,1,1,2,0,0,15,3
2025-07-21 15:28:59.090254,2376,142140000,0.0,2216,1,1,2,0,0,15,3
2025-07-21 15:29:00.096285,2376,142141000,0.0,1562,1,1,2,0,0,15,3
2025-07-21 15:29:01.091240,2376,142142000,0.0,439,1,1,2,0,0,15,3
2025-07-21 15:29:02.102260,2376,142143000,0.0,-434,1,1,2,0,0,15,3
2025-07-21 15:29:03.093305,2376,142144000,0.0,-1401,1,1,2,0,0,15,3
2025-07-21 15:29:04.093443,2376,142145000,0.0,-2396,1,1,2,0,0,15,3
2025-07-21 15:29:05.098533,2376,142146000,0.0,-2923,1,1,2,0,0,15,3
2025-07-21 15:29:06.096485,2376,142147000,0.0,-3984,1,1,2,0,0,15,3
2025-07-21 15:29:07.103428,2376,142148000,0.0,3177,1,1,2,0,0,15,3
2025-07-21 15:29:08.089511,2376,142149000,0.0,2155,1,1,2,0,0,15,3
2025-07-21 15:29:09.095548,2376,142150000,0.0,1101,1,1,2,0,0,15,3
2025-07-21 15:29:10.088614,2376,142151000,0.0,298,1,1,2,0,0,15,3
2025-07-21 15:29:11.101618,2376,142152000,0.0,-602,1,1,2,0,0,15,3
2025-07-21 15:29:12.104617,2376,142153000,0.0,-1275,1,1,2,0,0,15,3
2025-07-21 15:29:13.094635,2376,142154000,0.0,-2110,1,1,2,0,0,15,3
2025-07-21 15:29:14.104889,2376,142155000,0.0,-3100,1,1,2,0,0,15,3
2025-07-21 15:29:15.088800,2376,142156000,0.0,-3739,1,1,2,0,0,15,3
2025-07-21 15:29:16.102708,2376,142157000,0.0,3499,1,1,2,0,0,15,3
2025-07-21 15:29:17.092803,2376,142158000,0.0,2473,1,1,2,0,0,15,3
2025-07-21 15:29:18.094882,2376,142159000,0.0,1777,1,1,2,0,0,15,3
2025-07-21 15:29:19.089808,2376,142160000,0.0,1057,1,1,2,0,0,15,3
2025-07-21 15:29:20.096839,2376,142161000,0.0,-15,1,1,2,0,0,15,3
2025-07-21 15:29:21.094899,2376,142162000,0.0,-522,1,1,2,0,0,15,3
2025-07-21 15:29:22.089977,2376,142163000,0.0,-1153,1,1,2,0,0,15,3
2025-07-21 15:29:23.094110,2376,142164000,0.0,-2289,1,1,2,0,0,15,3
2025-07-21 15:29:24.082997,2376,142165000,0.0,-2974,1,1,2,0,0,15,3
2025-07-21 15:29:25.095040,2376,142166000,0.0,3762,1,1,2,0,0,15,3
2025-07-21 15:29:26.096088,2376,142167000,0.0,2832,1,1,2,0,0,15,3
2025-07-21 15:29:27.094259,2376,142168000,0.0,2274,1,1,2,0,0,15,3
2025-07-21 15:29:28.090225,2376,142169000,0.0,1176,1,1,2,0,0,15,3
2025-07-21 15:29:29.097229,2376,142170000,0.0,644,1,1,2,0,0,15,3
2025-07-21 15:29:30.090234,2376,142171000,0.0,-468,1,1,2,0,0,15,3
2025-07-21 15:29:31.095255,2376,142172000,0.0,-1462,1,1,2,0,0,15,3
2025-07-21 15:29:32.102322,2376,142173000,0.0,-2183,1,1,2,0,0,15,3
2025-07-21 15:29:33.085347,2376,142174000,0.0,-3184,1,1,2,0,0,15,3
2025-07-21 15:29:34.093359,2376,142175000,0.0,-3941,1,1,2,0,0,15,3
2025-07-21 15:29:35.090383,2376,142176000,0.0,2554,1,1,2,0,0,15,3
2025-07-21 15:29:36.112422,2376,142177000,0.0,1244,1,1,2,0,0,15,3
2025-07-21 15:29:37.097599,2376,142178000,0.0,464,1,1,2,0,0,15,3
2025-07-21 15:29:38.099455,2376,142179000,0.0,-764,1,1,2,0,0,15,3
2025-07-21 15:29:39.094482,2376,142180000,0.0,-1299,1,1,2,0,0,15,3
2025-07-21 15:29:40.092521,2376,142181000,0.0,-2248,1,1,2,0,0,15,3
2025-07-21 15:29:41.097580,2376,142182000,0.0,-3125,1,1,2,0,0,15,3
2025-07-21 15:29:42.084637,2376,142183000,0.0,-3789,1,1,2,0,0,15,3
2025-07-21 15:29:43.093798,2376,142184000,0.0,3280,1,1,2,0,0,15,3
2025-07-21 15:29:44.093709,2376,142185000,0.0,2207,1,1,2,0,0,15,3
2025-07-21 15:29:45.094979,2376,142186000,0.0,1151,1,1,2,0,0,15,3
2025-07-21 15:29:46.088816,2376,142187000,0.0,-136,1,1,2,0,0,15,3
2025-07-21 15:29:47.100889,2376,142188000,0.0,-948,1,1,2,0,0,15,3
2025-07-21 15:29:48.101849,2376,142189000,0.0,-1893,1,1,2,0,0,15,3
2025-07-21 15:29:49.092931,2376,142190000,0.0,-2804,1,1,2,0,0,15,3
2025-07-21 15:29:50.093891,2376,142191000,0.0,3739,1,1,2,0,0,15,3
2025-07-21 15:29:51.084929,2376,142192000,0.0,2786,1,1,2,0,0,15,3
2025-07-21 15:29:52.093967,2376,142193000,0.0,1922,1,1,2,0,0,15,3
2025-07-21 15:29:53.097061,2376,142194000,0.0,1315,1,1,2,0,0,15,3
2025-07-21 15:29:54.091064,2376,142195000,0.0,515,1,1,2,0,0,15,3
2025-07-21 15:29:55.095077,2376,142196000,0.0,-130,1,1,2,0,0,15,3
2025-07-21 15:29:56.089114,2376,142197000,0.0,-1177,1,1,2,0,0,15,3
2025-07-21 15:29:57.093127,2376,142198000,0.0,-1845,1,1,2,0,0,15,3
2025-07-21 15:29:58.093177,2376,142199000,0.0,-2151,1,1,2,0,0,15,3
2025-07-21 15:29:59.094193,2376,142200000,0.0,-2583,1,1,2,0,0,15,3
2025-07-21 15:30:00.087233,2376,142201000,0.0,-3921,1,1,2,0,0,15,3
2025-07-21 15:30:01.097304,2376,142202000,0.0,3301,1,1,2,0,0,15,3
2025-07-21 15:30:02.091273,2376,142203000,0.0,2465,1,1,2,0,0,15,3
2025-07-21 15:30:03.095300,2376,142204000,0.0,1399,1,1,2,0,0,15,3
2025-07-21 15:30:04.090335,2376,142205000,0.0,726,1,1,2,0,0,15,3
2025-07-21 15:30:05.108362,2376,142206000,0.0,-319,1,1,2,0,0,15,3
2025-07-21 15:30:06.093572,2376,142207000,0.0,-791,1,1,2,0,0,15,3
2025-07-21 15:30:07.106472,2376,142208000,0.0,-1938,1,1,2,0,0,15,3
2025-07-21 15:30:08.097571,2376,142209000,0.0,-2976,1,1,2,0,0,15,3
2025-07-21 15:30:09.107546,2376,142210000,0.0,2751,1,1,2,0,0,15,3
2025-07-21 15:30:10.093622,2376,142211000,0.0,1940,1,1,2,0,0,15,3
2025-07-21 15:30:11.098747,2376,142212000,0.0,985,1,1,2,0,0,15,3
2025-07-21 15:30:12.090651,2376,142213000,0.0,446,1,1,2,0,0,15,3
2025-07-21 15:30:13.095673,2376,142214000,0.0,-341,1,1,2,0,0,15,3
2025-07-21 15:30:14.089719,2376,142215000,0.0,-1300,1,1,2,0,0,15,3
2025-07-21 15:30:15.090750,2376,142216000,0.0,-2659,1,1,2,0,0,15,3
2025-07-21 15:30:16.092783,2376,142217000,0.0,-3460,1,1,2,0,0,15,3
2025-07-21 15:30:17.094881,2376,142218000,0.0,3474,1,1,2,0,0,15,3
2025-07-21 15:30:18.083847,2376,142219000,0.0,2927,1,1,2,0,0,15,3
2025-07-21 15:30:19.097883,2376,142220000,0.0,1850,1,1,2,0,0,15,3
2025-07-21 15:30:20.097923,2376,142221000,0.0,1191,1,1,2,0,0,15,3
2025-07-21 15:30:21.094959,2376,142222000,0.0,198,1,1,2,0,0,15,3
2025-07-21 15:30:22.098965,2376,142223000,0.0,-750,1,1,2,0,0,15,3
2025-07-21 15:30:23.094020,2376,142224000,0.0,-1791,1,1,2,0,0,15,3
2025-07-21 15:30:24.098053,2376,142225000,0.0,-2770,1,1,2,0,0,15,3
2025-07-21 15:30:25.091089,2376,142226000,0.0,-3327,1,1,2,0,0,15,3
2025-07-21 15:30:26.097188,2376,142227000,0.0,3400,1,1,2,0,0,15,3
2025-07-21 15:30:27.086156,2376,142228000,0.0,2386,1,1,2,0,0,15,3
2025-07-21 15:30:28.094180,2376,142229000,0.0,1462,1,1,2,0,0,15,3
2025-07-21 15:30:29.091207,2376,142230000,0.0,942,1,1,2,0,0,15,3
2025-07-21 15:30:30.094433,2376,142231000,0.0,-84,1,1,2,0,0,15,3
2025-07-21 15:30:31.092275,2376,142232000,0.0,-644,1,1,2,0,0,15,3
2025-07-21 15:30:32.093468,2376,142233000,0.0,-1690,1,1,2,0,0,15,3
2025-07-21 15:30:33.097345,2376,142234000,0.0,-2234,1,1,2,0,0,15,3
2025-07-21 15:30:34.092380,2376,142235000,0.0,-3323,1,1,2,0,0,15,3
2025-07-21 15:30:35.095466,2376,142236000,0.0,-3875,1,1,2,0,0,15,3
2025-07-21 15:30:36.087475,2376,142237000,0.0,3187,1,1,2,0,0,15,3
2025-07-21 15:30:37.100639,2376,142238000,0.0,2806,1,1,2,0,0,15,3
2025-07-21 15:30:38.106572,2376,142239000,0.0,1532,1,1,2,0,0,15,3
2025-07-21 15:30:39.104748,2376,142240000,0.0,1300,1,1,2,0,0,15,3
2025-07-21 15:30:40.093621,2376,142241000,0.0,551,1,1,2,0,0,15,3
2025-07-21 15:30:41.095774,2376,142242000,0.0,174,1,1,2,0,0,15,3
2025-07-21 15:30:42.095690,2376,142243000,0.0,-107,1,1,2,0,0,15,3
2025-07-21 15:30:43.089759,2376,142244000,0.0,-568,1,1,2,0,0,15,3
2025-07-21 15:30:44.095794,2376,142245000,0.0,-1639,1,1,2,0,0,15,3
2025-07-21 15:30:45.085806,2376,142246000,0.0,-2400,1,1,2,0,0,15,3
2025-07-21 15:30:46.097835,2376,142247000,0.0,-2748,1,1,2,0,0,15,3
2025-07-21 15:30:47.098875,2376,142248000,0.0,-3147,1,1,2,0,0,15,3
2025-07-21 15:30:48.097942,2376,142249000,0.0,-3702,1,1,2,0,0,15,3
2025-07-21 15:30:49.090972,2376,142250000,0.0,3676,1,1,2,0,0,15,3
2025-07-21 15:30:50.097998,2376,142251000,0.0,2982,1,1,2,0,0,15,3
2025-07-21 15:30:51.094011,2376,142252000,0.0,2199,1,1,2,0,0,15,3
2025-07-21 15:30:52.100040,2376,142253000,0.0,1835,1,1,2,0,0,15,3
2025-07-21 15:30:53.101075,2376,142254000,0.0,946,1,1,2,0,0,15,3
2025-07-21 15:30:54.084202,2376,142255000,0.0,572,1,1,2,0,0,15,3
2025-07-21 15:30:55.097201,2376,142256000,0.0,257,1,1,2,0,0,15,3
2025-07-21 15:30:56.090149,2376,142257000,0.0,-253,1,1,2,0,0,15,3
2025-07-21 15:30:57.094189,2376,142258000,0.0,-482,1,1,2,0,0,15,3
2025-07-21 15:30:58.088389,2376,142259000,0.0,-958,1,1,2,0,0,15,3
2025-07-21 15:30:59.093280,2376,142260000,0.0,-1465,1,1,2,0,0,15,3
2025-07-21 15:31:00.095309,2376,142261000,0.0,-1874,1,1,2,0,0,15,3
2025-07-21 15:31:01.089374,2376,142262000,0.0,-2343,1,1,2,0,0,15,3
2025-07-21 15:31:02.097386,2376,142263000,0.0,-2853,1,1,2,0,0,15,3
2025-07-21 15:31:03.083422,2376,142264000,0.0,-3014,1,1,2,0,0,15,3
2025-07-21 15:31:04.092650,2376,142265000,0.0,-3043,1,1,2,0,0,15,3
2025-07-21 15:31:05.099498,2376,142266000,0.0,-3529,1,1,2,0,0,15,3
2025-07-21 15:31:06.096532,2376,142267000,0.0,-3736,1,1,2,0,0,15,3
2025-07-21 15:31:07.097557,2376,142268000,0.0,3009,1,1,2,0,0,15,3
2025-07-21 15:31:08.097587,2376,142269000,0.0,2125,1,1,2,0,0,15,3
2025-07-21 15:31:09.093621,2376,142270000,0.0,1432,1,1,2,0,0,15,3
2025-07-21 15:31:10.103703,2376,142271000,0.0,1210,1,1,2,0,0,15,3
2025-07-21 15:31:11.092697,2376,142272000,0.0,908,1,1,2,0,0,15,3
2025-07-21 15:31:12.090726,2376,142273000,0.0,256,1,1,2,0,0,15,3
2025-07-21 15:31:13.095822,2376,142274000,0.0,-293,1,1,2,0,0,15,3
2025-07-21 15:31:14.088812,2376,142275000,0.0,-693,1,1,2,0,0,15,3
2025-07-21 15:31:15.092842,2376,142276000,0.0,-1218,1,1,2,0,0,15,3
2025-07-21 15:31:16.091980,2376,142277000,0.0,-1691,1,1,2,0,0,15,3
2025-07-21 15:31:17.093879,2376,142278000,0.0,-2428,1,1,2,0,0,15,3
2025-07-21 15:31:18.094916,2376,142279000,0.0,-2432,1,1,2,0,0,15,3
2025-07-21 15:31:19.090949,2376,142280000,0.0,-3070,1,1,2,0,0,15,3
2025-07-21 15:31:20.095989,2376,142281000,0.0,-3547,1,1,2,0,0,15,3
2025-07-21 15:31:21.082057,2376,142282000,0.0,3537,1,1,2,0,0,15,3
2025-07-21 15:31:22.092100,2376,142283000,0.0,2776,1,1,2,0,0,15,3
2025-07-21 15:31:23.099127,2376,142284000,0.0,2510,1,1,2,0,0,15,3
2025-07-21 15:31:24.095215,2376,142285000,0.0,2011,1,1,2,0,0,15,3
2025-07-21 15:31:25.092176,2376,142286000,0.0,1502,1,1,2,0,0,15,3
2025-07-21 15:31:26.098341,2376,142287000,0.0,672,1,1,2,0,0,15,3
2025-07-21 15:31:27.089291,2376,142288000,0.0,262,1,1,2,0,0,15,3
2025-07-21 15:31:28.096392,2376,142289000,0.0,-460,1,1,2,0,0,15,3
2025-07-21 15:31:29.087449,2376,142290000,0.0,-1161,1,1,2,0,0,15,3
2025-07-21 15:31:30.085341,2376,142291000,0.0,-1503,1,1,2,0,0,15,3
2025-07-21 15:31:31.093577,2376,142292000,0.0,-1875,1,1,2,0,0,15,3
2025-07-21 15:31:32.089488,2376,142293000,0.0,-2822,1,1,2,0,0,15,3
2025-07-21 15:31:33.093482,2376,142294000,0.0,-3344,1,1,2,0,0,15,3
2025-07-21 15:31:34.089520,2376,142295000,0.0,3691,1,1,2,0,0,15,3
2025-07-21 15:31:35.096550,2376,142296000,0.0,2988,1,1,2,0,0,15,3
2025-07-21 15:31:36.090587,2376,142297000,0.0,2878,1,1,2,0,0,15,3
2025-07-21 15:31:37.092618,2376,142298000,0.0,2546,1,1,2,0,0,15,3
2025-07-21 15:31:38.097701,2376,142299000,0.0,1423,1,1,2,0,0,15,3
2025-07-21 15:31:39.084712,2376,142300000,0.0,568,1,1,2,0,0,15,3
2025-07-21 15:31:40.097711,2376,142301000,0.0,-439,1,1,2,0,0,15,3
2025-07-21 15:31:41.103739,2376,142302000,0.0,-1049,1,1,2,0,0,15,3
2025-07-21 15:31:42.090806,2376,142303000,0.0,-1386,1,1,2,0,0,15,3
2025-07-21 15:31:43.096820,2376,142304000,0.0,-1872,1,1,2,0,0,15,3
2025-07-21 15:31:44.089850,2376,142305000,0.0,-2738,1,1,2,0,0,15,3
2025-07-21 15:31:45.091933,2376,142306000,0.0,-3733,1,1,2,0,0,15,3
2025-07-21 15:31:46.095916,2376,142307000,0.0,3081,1,1,2,0,0,15,3
2025-07-21 15:31:47.090995,2376,142308000,0.0,2419,1,1,2,0,0,15,3
2025-07-21 15:31:48.087101,2376,142309000,0.0,1683,1,1,2,0,0,15,3
2025-07-21 15:31:49.097085,2376,142310000,0.0,518,1,1,2,0,0,15,3
2025-07-21 15:31:50.088119,2376,142311000,0.0,95,1,1,2,0,0,15,3
2025-07-21 15:31:51.093173,2376,142312000,0.0,-590,1,1,2,0,0,15,3
2025-07-21 15:31:52.102122,2376,142313000,0.0,-1647,1,1,2,0,0,15,3
2025-07-21 15:31:53.101181,2376,142314000,0.0,-2729,1,1,2,0,0,15,3
2025-07-21 15:31:54.101217,2376,142315000,0.0,-3211,1,1,2,0,0,15,3
2025-07-21 15:31:55.092266,2376,142316000,0.0,3514,1,1,2,0,0,15,3
2025-07-21 15:31:56.097334,2376,142317000,0.0,2497,1,1,2,0,0,15,3
2025-07-21 15:31:57.086344,2376,142318000,0.0,1503,1,1,2,0,0,15,3
2025-07-21 15:31:58.089373,2376,142319000,0.0,570,1,1,2,0,0,15,3
2025-07-21 15:31:59.092547,2376,142320000,0.0,121,1,1,2,0,0,15,3
2025-07-21 15:32:00.093451,2376,142321000,0.0,-987,1,1,2,0,0,15,3
2025-07-21 15:32:01.087503,2376,142322000,0.0,-1655,1,1,2,0,0,15,3
2025-07-21 15:32:02.090626,2376,142323000,0.0,-2582,1,1,2,0,0,15,3
2025-07-21 15:32:03.104552,2376,142324000,0.0,-3140,1,1,2,0,0,15,3
2025-07-21 15:32:04.089585,2376,142325000,0.0,-3839,1,1,2,0,0,15,3
2025-07-21 15:32:05.095591,2376,142326000,0.0,2889,1,1,2,0,0,15,3
2025-07-21 15:32:06.082751,2376,142327000,0.0,2287,1,1,2,0,0,15,3
2025-07-21 15:32:07.100869,2376,142328000,0.0,1260,1,1,2,0,0,15,3
