hostClock,week,towMS,towSubMS,qErr,timeBase,utc,raim,qErrInvalid,TpNotLocked,timeRefGnss,utcStandard
2025-07-28 19:31:56.071817,2377,156717000,0.0,3340,1,1,2,0,0,15,3
2025-07-28 19:31:57.073667,2377,156718000,0.0,-1716,1,1,2,0,0,15,3
2025-07-28 19:31:58.077713,2377,156719000,0.0,1835,1,1,2,0,0,15,3
2025-07-28 19:31:59.073751,2377,156720000,0.0,-2912,1,1,2,0,0,15,3
2025-07-28 19:32:00.081790,2377,156721000,0.0,71,1,1,2,0,0,15,3
2025-07-28 19:32:01.077088,2377,156722000,0.0,3046,1,1,2,0,0,15,3
2025-07-28 19:32:02.078037,2377,156723000,0.0,-1709,1,1,2,0,0,15,3
2025-07-28 19:32:03.083138,2377,156724000,0.0,1098,1,1,2,0,0,15,3
2025-07-28 19:32:04.074097,2377,156725000,0.0,-3841,1,1,2,0,0,15,3
2025-07-28 19:32:05.076079,2377,156726000,0.0,-467,1,1,2,0,0,15,3
2025-07-28 19:32:06.068077,2377,156727000,0.0,2145,1,1,2,0,0,15,3
2025-07-28 19:32:07.077102,2377,156728000,0.0,-2548,1,1,2,0,0,15,3
2025-07-28 19:32:08.072197,2377,156729000,0.0,591,1,1,2,0,0,15,3
2025-07-28 19:32:09.076386,2377,156730000,0.0,3732,1,1,2,0,0,15,3
2025-07-28 19:32:10.073356,2377,156731000,0.0,-1328,1,1,2,0,0,15,3
2025-07-28 19:32:11.075322,2377,156732000,0.0,1423,1,1,2,0,0,15,3
2025-07-28 19:32:12.078554,2377,156733000,0.0,-3692,1,1,2,0,0,15,3
2025-07-28 19:32:13.088407,2377,156734000,0.0,-906,1,1,2,0,0,15,3
2025-07-28 19:32:14.075429,2377,156735000,0.0,2040,1,1,2,0,0,15,3
2025-07-28 19:32:15.072447,2377,156736000,0.0,-2794,1,1,2,0,0,15,3
2025-07-28 19:32:16.077521,2377,156737000,0.0,82,1,1,2,0,0,15,3
2025-07-28 19:32:17.073531,2377,156738000,0.0,2803,1,1,2,0,0,15,3
2025-07-28 19:32:18.080572,2377,156739000,0.0,-1848,1,1,2,0,0,15,3
2025-07-28 19:32:19.073603,2377,156740000,0.0,879,1,1,2,0,0,15,3
2025-07-28 19:32:20.076622,2377,156741000,0.0,3672,1,1,2,0,0,15,3
2025-07-28 19:32:21.077656,2377,156742000,0.0,-1751,1,1,2,0,0,15,3
2025-07-28 19:32:22.077706,2377,156743000,0.0,1213,1,1,2,0,0,15,3
2025-07-28 19:32:23.071813,2377,156744000,0.0,-3314,1,1,2,0,0,15,3
2025-07-28 19:32:24.071979,2377,156745000,0.0,-121,1,1,2,0,0,15,3
2025-07-28 19:32:25.077821,2377,156746000,0.0,2975,1,1,2,0,0,15,3
2025-07-28 19:32:26.073879,2377,156747000,0.0,-2249,1,1,2,0,0,15,3
2025-07-28 19:32:27.079959,2377,156748000,0.0,507,1,1,2,0,0,15,3
2025-07-28 19:32:28.080030,2377,156749000,0.0,-3971,1,1,2,0,0,15,3
2025-07-28 19:32:29.083069,2377,156750000,0.0,-1214,1,1,2,0,0,15,3
2025-07-28 19:32:30.073192,2377,156751000,0.0,1535,1,1,2,0,0,15,3
2025-07-28 19:32:31.078093,2377,156752000,0.0,-3871,1,1,2,0,0,15,3
2025-07-28 19:32:32.072142,2377,156753000,0.0,-1277,1,1,2,0,0,15,3
2025-07-28 19:32:33.073195,2377,156754000,0.0,1719,1,1,2,0,0,15,3
2025-07-28 19:32:34.078220,2377,156755000,0.0,-3227,1,1,2,0,0,15,3
2025-07-28 19:32:35.073349,2377,156756000,0.0,-808,1,1,2,0,0,15,3
2025-07-28 19:32:36.076508,2377,156757000,0.0,2152,1,1,2,0,0,15,3
2025-07-28 19:32:37.072364,2377,156758000,0.0,-2831,1,1,2,0,0,15,3
2025-07-28 19:32:38.074390,2377,156759000,0.0,12,1,1,2,0,0,15,3
2025-07-28 19:32:39.074424,2377,156760000,0.0,2905,1,1,2,0,0,15,3
2025-07-28 19:32:40.077440,2377,156761000,0.0,-2111,1,1,2,0,0,15,3
2025-07-28 19:32:41.077505,2377,156762000,0.0,701,1,1,2,0,0,15,3
2025-07-28 19:32:42.068548,2377,156763000,0.0,3578,1,1,2,0,0,15,3
2025-07-28 19:32:43.076590,2377,156764000,0.0,-1298,1,1,2,0,0,15,3
2025-07-28 19:32:44.078672,2377,156765000,0.0,1626,1,1,2,0,0,15,3
2025-07-28 19:32:45.080647,2377,156766000,0.0,-3085,1,1,2,0,0,15,3
2025-07-28 19:32:46.079689,2377,156767000,0.0,-419,1,1,2,0,0,15,3
2025-07-28 19:32:47.075790,2377,156768000,0.0,2379,1,1,2,0,0,15,3
2025-07-28 19:32:48.077933,2377,156769000,0.0,-2533,1,1,2,0,0,15,3
2025-07-28 19:32:49.077919,2377,156770000,0.0,504,1,1,2,0,0,15,3
2025-07-28 19:32:50.075120,2377,156771000,0.0,2791,1,1,2,0,0,15,3
2025-07-28 19:32:51.073064,2377,156772000,0.0,-2257,1,1,2,0,0,15,3
2025-07-28 19:32:52.078012,2377,156773000,0.0,584,1,1,2,0,0,15,3
2025-07-28 19:32:53.080113,2377,156774000,0.0,-3860,1,1,2,0,0,15,3
2025-07-28 19:32:54.082071,2377,156775000,0.0,-680,1,1,2,0,0,15,3
2025-07-28 19:32:55.075140,2377,156776000,0.0,1977,1,1,2,0,0,15,3
2025-07-28 19:32:56.082169,2377,156777000,0.0,-3069,1,1,2,0,0,15,3
2025-07-28 19:32:57.079213,2377,156778000,0.0,-136,1,1,2,0,0,15,3
2025-07-28 19:32:58.075230,2377,156779000,0.0,2411,1,1,2,0,0,15,3
2025-07-28 19:32:59.075256,2377,156780000,0.0,-2913,1,1,2,0,0,15,3
2025-07-28 19:33:00.067317,2377,156781000,0.0,105,1,1,2,0,0,15,3
2025-07-28 19:33:01.075411,2377,156782000,0.0,2704,1,1,2,0,0,15,3
2025-07-28 19:33:02.072405,2377,156783000,0.0,-3077,1,1,2,0,0,15,3
2025-07-28 19:33:03.077467,2377,156784000,0.0,-343,1,1,2,0,0,15,3
2025-07-28 19:33:04.072492,2377,156785000,0.0,2249,1,1,2,0,0,15,3
2025-07-28 19:33:05.074520,2377,156786000,0.0,-2936,1,1,2,0,0,15,3
2025-07-28 19:33:06.075577,2377,156787000,0.0,-445,1,1,2,0,0,15,3
2025-07-28 19:33:07.075593,2377,156788000,0.0,2200,1,1,2,0,0,15,3
2025-07-28 19:33:08.072632,2377,156789000,0.0,-2885,1,1,2,0,0,15,3
2025-07-28 19:33:09.072678,2377,156790000,0.0,-331,1,1,2,0,0,15,3
2025-07-28 19:33:10.084679,2377,156791000,0.0,2170,1,1,2,0,0,15,3
2025-07-28 19:33:11.071716,2377,156792000,0.0,-2586,1,1,2,0,0,15,3
2025-07-28 19:33:12.077762,2377,156793000,0.0,-37,1,1,2,0,0,15,3
2025-07-28 19:33:13.073847,2377,156794000,0.0,2948,1,1,2,0,0,15,3
2025-07-28 19:33:14.075060,2377,156795000,0.0,-2326,1,1,2,0,0,15,3
2025-07-28 19:33:15.071919,2377,156796000,0.0,109,1,1,2,0,0,15,3
2025-07-28 19:33:16.077187,2377,156797000,0.0,2723,1,1,2,0,0,15,3
2025-07-28 19:33:17.070090,2377,156798000,0.0,-2498,1,1,2,0,0,15,3
2025-07-28 19:33:18.072033,2377,156799000,0.0,-405,1,1,2,0,0,15,3
2025-07-28 19:33:19.074285,2377,156800000,0.0,1856,1,1,2,0,0,15,3
2025-07-28 19:33:20.076182,2377,156801000,0.0,-3435,1,1,2,0,0,15,3
2025-07-28 19:33:21.078162,2377,156802000,0.0,-1107,1,1,2,0,0,15,3
2025-07-28 19:33:22.079205,2377,156803000,0.0,1105,1,1,2,0,0,15,3
2025-07-28 19:33:23.074248,2377,156804000,0.0,3434,1,1,2,0,0,15,3
2025-07-28 19:33:24.078280,2377,156805000,0.0,-2241,1,1,2,0,0,15,3
2025-07-28 19:33:25.072315,2377,156806000,0.0,-73,1,1,2,0,0,15,3
2025-07-28 19:33:26.074528,2377,156807000,0.0,2578,1,1,2,0,0,15,3
2025-07-28 19:33:27.072600,2377,156808000,0.0,-3272,1,1,2,0,0,15,3
2025-07-28 19:33:28.077515,2377,156809000,0.0,-994,1,1,2,0,0,15,3
2025-07-28 19:33:29.072490,2377,156810000,0.0,1099,1,1,2,0,0,15,3
2025-07-28 19:33:30.075528,2377,156811000,0.0,3720,1,1,2,0,0,15,3
2025-07-28 19:33:31.076630,2377,156812000,0.0,-1652,1,1,2,0,0,15,3
2025-07-28 19:33:32.071609,2377,156813000,0.0,661,1,1,2,0,0,15,3
2025-07-28 19:33:33.073644,2377,156814000,0.0,3016,1,1,2,0,0,15,3
2025-07-28 19:33:34.077657,2377,156815000,0.0,-2151,1,1,2,0,0,15,3
2025-07-28 19:33:35.076702,2377,156816000,0.0,166,1,1,2,0,0,15,3
2025-07-28 19:33:36.069744,2377,156817000,0.0,2495,1,1,2,0,0,15,3
2025-07-28 19:33:37.076781,2377,156818000,0.0,-2920,1,1,2,0,0,15,3
2025-07-28 19:33:38.071887,2377,156819000,0.0,-597,1,1,2,0,0,15,3
2025-07-28 19:33:39.075039,2377,156820000,0.0,1766,1,1,2,0,0,15,3
2025-07-28 19:33:40.075909,2377,156821000,0.0,-3310,1,1,2,0,0,15,3
2025-07-28 19:33:41.077184,2377,156822000,0.0,-1033,1,1,2,0,0,15,3
2025-07-28 19:33:42.072028,2377,156823000,0.0,1327,1,1,2,0,0,15,3
2025-07-28 19:33:43.076116,2377,156824000,0.0,-3776,1,1,2,0,0,15,3
2025-07-28 19:33:44.073117,2377,156825000,0.0,-1624,1,1,2,0,0,15,3
2025-07-28 19:33:45.075159,2377,156826000,0.0,297,1,1,2,0,0,15,3
2025-07-28 19:33:46.080190,2377,156827000,0.0,2564,1,1,2,0,0,15,3
2025-07-28 19:33:47.076226,2377,156828000,0.0,-3053,1,1,2,0,0,15,3
2025-07-28 19:33:48.079311,2377,156829000,0.0,-633,1,1,2,0,0,15,3
2025-07-28 19:33:49.074503,2377,156830000,0.0,1503,1,1,2,0,0,15,3
2025-07-28 19:33:50.074365,2377,156831000,0.0,-3961,1,1,2,0,0,15,3
2025-07-28 19:33:51.076393,2377,156832000,0.0,-1674,1,1,2,0,0,15,3
2025-07-28 19:33:52.076640,2377,156833000,0.0,306,1,1,2,0,0,15,3
2025-07-28 19:33:53.072475,2377,156834000,0.0,2330,1,1,2,0,0,15,3
2025-07-28 19:33:54.072521,2377,156835000,0.0,-2986,1,1,2,0,0,15,3
2025-07-28 19:33:55.074660,2377,156836000,0.0,-954,1,1,2,0,0,15,3
2025-07-28 19:33:56.071669,2377,156837000,0.0,1475,1,1,2,0,0,15,3
2025-07-28 19:33:57.074637,2377,156838000,0.0,3722,1,1,2,0,0,15,3
2025-07-28 19:33:58.077686,2377,156839000,0.0,-2150,1,1,2,0,0,15,3
2025-07-28 19:33:59.074732,2377,156840000,0.0,383,1,1,2,0,0,15,3
2025-07-28 19:34:00.079753,2377,156841000,0.0,2614,1,1,2,0,0,15,3
2025-07-28 19:34:01.080821,2377,156842000,0.0,-3167,1,1,2,0,0,15,3
2025-07-28 19:34:02.078902,2377,156843000,0.0,-1270,1,1,2,0,0,15,3
2025-07-28 19:34:03.067983,2377,156844000,0.0,928,1,1,2,0,0,15,3
2025-07-28 19:34:04.074013,2377,156845000,0.0,2721,1,1,2,0,0,15,3
2025-07-28 19:34:05.075943,2377,156846000,0.0,-3134,1,1,2,0,0,15,3
2025-07-28 19:34:06.079013,2377,156847000,0.0,-852,1,1,2,0,0,15,3
2025-07-28 19:34:07.086019,2377,156848000,0.0,1228,1,1,2,0,0,15,3
2025-07-28 19:34:08.073211,2377,156849000,0.0,3052,1,1,2,0,0,15,3
2025-07-28 19:34:09.077169,2377,156850000,0.0,-2538,1,1,2,0,0,15,3
2025-07-28 19:34:10.073191,2377,156851000,0.0,-105,1,1,2,0,0,15,3
2025-07-28 19:34:11.073262,2377,156852000,0.0,1619,1,1,2,0,0,15,3
2025-07-28 19:34:12.066256,2377,156853000,0.0,-4019,1,1,2,0,0,15,3
2025-07-28 19:34:13.075294,2377,156854000,0.0,-1498,1,1,2,0,0,15,3
2025-07-28 19:34:14.072344,2377,156855000,0.0,264,1,1,2,0,0,15,3
2025-07-28 19:34:15.072513,2377,156856000,0.0,2064,1,1,2,0,0,15,3
2025-07-28 19:34:16.077473,2377,156857000,0.0,-3991,1,1,2,0,0,15,3
2025-07-28 19:34:17.078484,2377,156858000,0.0,-2027,1,1,2,0,0,15,3
2025-07-28 19:34:18.072705,2377,156859000,0.0,-20,1,1,2,0,0,15,3
2025-07-28 19:34:19.075661,2377,156860000,0.0,2087,1,1,2,0,0,15,3
2025-07-28 19:34:20.070585,2377,156861000,0.0,-3926,1,1,2,0,0,15,3
2025-07-28 19:34:21.071685,2377,156862000,0.0,-1628,1,1,2,0,0,15,3
2025-07-28 19:34:22.075671,2377,156863000,0.0,23,1,1,2,0,0,15,3
2025-07-28 19:34:23.071711,2377,156864000,0.0,1488,1,1,2,0,0,15,3
2025-07-28 19:34:24.074759,2377,156865000,0.0,3551,1,1,2,0,0,15,3
2025-07-28 19:34:25.076750,2377,156866000,0.0,-2289,1,1,2,0,0,15,3
2025-07-28 19:34:26.076799,2377,156867000,0.0,80,1,1,2,0,0,15,3
2025-07-28 19:34:27.071830,2377,156868000,0.0,1888,1,1,2,0,0,15,3
2025-07-28 19:34:28.075877,2377,156869000,0.0,3577,1,1,2,0,0,15,3
2025-07-28 19:34:29.071991,2377,156870000,0.0,-2335,1,1,2,0,0,15,3
2025-07-28 19:34:30.075103,2377,156871000,0.0,-465,1,1,2,0,0,15,3
2025-07-28 19:34:31.079035,2377,156872000,0.0,1361,1,1,2,0,0,15,3
2025-07-28 19:34:32.074259,2377,156873000,0.0,3034,1,1,2,0,0,15,3
2025-07-28 19:34:33.076233,2377,156874000,0.0,-3196,1,1,2,0,0,15,3
2025-07-28 19:34:34.078211,2377,156875000,0.0,-1184,1,1,2,0,0,15,3
2025-07-28 19:34:35.072242,2377,156876000,0.0,383,1,1,2,0,0,15,3
2025-07-28 19:34:36.074341,2377,156877000,0.0,2079,1,1,2,0,0,15,3
2025-07-28 19:34:37.077393,2377,156878000,0.0,3631,1,1,2,0,0,15,3
2025-07-28 19:34:38.073433,2377,156879000,0.0,-2325,1,1,2,0,0,15,3
2025-07-28 19:34:39.072389,2377,156880000,0.0,-982,1,1,2,0,0,15,3
2025-07-28 19:34:40.077428,2377,156881000,0.0,714,1,1,2,0,0,15,3
2025-07-28 19:34:41.074522,2377,156882000,0.0,2076,1,1,2,0,0,15,3
2025-07-28 19:34:42.078542,2377,156883000,0.0,3419,1,1,2,0,0,15,3
2025-07-28 19:34:43.072750,2377,156884000,0.0,-2694,1,1,2,0,0,15,3
2025-07-28 19:34:44.073621,2377,156885000,0.0,-908,1,1,2,0,0,15,3
2025-07-28 19:34:45.082641,2377,156886000,0.0,375,1,1,2,0,0,15,3
2025-07-28 19:34:46.082664,2377,156887000,0.0,2011,1,1,2,0,0,15,3
2025-07-28 19:34:47.074759,2377,156888000,0.0,3768,1,1,2,0,0,15,3
2025-07-28 19:34:48.070803,2377,156889000,0.0,-2369,1,1,2,0,0,15,3
2025-07-28 19:34:49.077758,2377,156890000,0.0,-699,1,1,2,0,0,15,3
2025-07-28 19:34:50.073800,2377,156891000,0.0,728,1,1,2,0,0,15,3
2025-07-28 19:34:51.076835,2377,156892000,0.0,2069,1,1,2,0,0,15,3
2025-07-28 19:34:52.076884,2377,156893000,0.0,-3988,1,1,2,0,0,15,3
2025-07-28 19:34:53.073933,2377,156894000,0.0,-3272,1,1,2,0,0,15,3
2025-07-28 19:34:54.077063,2377,156895000,0.0,-1764,1,1,2,0,0,15,3
2025-07-28 19:34:55.077119,2377,156896000,0.0,-762,1,1,2,0,0,15,3
2025-07-28 19:34:56.077132,2377,156897000,0.0,852,1,1,2,0,0,15,3
2025-07-28 19:34:57.070108,2377,156898000,0.0,2689,1,1,2,0,0,15,3
2025-07-28 19:34:58.078152,2377,156899000,0.0,-3997,1,1,2,0,0,15,3
2025-07-28 19:34:59.079201,2377,156900000,0.0,-2546,1,1,2,0,0,15,3
2025-07-28 19:35:00.074260,2377,156901000,0.0,-1435,1,1,2,0,0,15,3
2025-07-28 19:35:01.082411,2377,156902000,0.0,89,1,1,2,0,0,15,3
2025-07-28 19:35:02.073377,2377,156903000,0.0,1635,1,1,2,0,0,15,3
2025-07-28 19:35:03.073419,2377,156904000,0.0,3033,1,1,2,0,0,15,3
2025-07-28 19:35:04.083449,2377,156905000,0.0,-2994,1,1,2,0,0,15,3
2025-07-28 19:35:05.071612,2377,156906000,0.0,-1545,1,1,2,0,0,15,3
2025-07-28 19:35:06.072500,2377,156907000,0.0,-366,1,1,2,0,0,15,3
2025-07-28 19:35:07.075693,2377,156908000,0.0,1267,1,1,2,0,0,15,3
2025-07-28 19:35:08.073756,2377,156909000,0.0,2383,1,1,2,0,0,15,3
2025-07-28 19:35:09.077705,2377,156910000,0.0,3521,1,1,2,0,0,15,3
2025-07-28 19:35:10.073698,2377,156911000,0.0,-2361,1,1,2,0,0,15,3
2025-07-28 19:35:11.074704,2377,156912000,0.0,-1236,1,1,2,0,0,15,3
2025-07-28 19:35:12.076765,2377,156913000,0.0,83,1,1,2,0,0,15,3
2025-07-28 19:35:13.077785,2377,156914000,0.0,1015,1,1,2,0,0,15,3
2025-07-28 19:35:14.072817,2377,156915000,0.0,2211,1,1,2,0,0,15,3
2025-07-28 19:35:15.071897,2377,156916000,0.0,3386,1,1,2,0,0,15,3
2025-07-28 19:35:16.076909,2377,156917000,0.0,-2897,1,1,2,0,0,15,3
2025-07-28 19:35:17.078962,2377,156918000,0.0,-1762,1,1,2,0,0,15,3
2025-07-28 19:35:18.080007,2377,156919000,0.0,-593,1,1,2,0,0,15,3
2025-07-28 19:35:19.076979,2377,156920000,0.0,562,1,1,2,0,0,15,3
2025-07-28 19:35:20.074064,2377,156921000,0.0,1708,1,1,2,0,0,15,3
2025-07-28 19:35:21.075152,2377,156922000,0.0,2429,1,1,2,0,0,15,3
2025-07-28 19:35:22.076299,2377,156923000,0.0,3750,1,1,2,0,0,15,3
2025-07-28 19:35:23.073354,2377,156924000,0.0,-3087,1,1,2,0,0,15,3
2025-07-28 19:35:24.073366,2377,156925000,0.0,-1891,1,1,2,0,0,15,3
2025-07-28 19:35:25.078252,2377,156926000,0.0,-318,1,1,2,0,0,15,3
2025-07-28 19:35:26.077328,2377,156927000,0.0,518,1,1,2,0,0,15,3
2025-07-28 19:35:27.077342,2377,156928000,0.0,1305,1,1,2,0,0,15,3
2025-07-28 19:35:28.078378,2377,156929000,0.0,3029,1,1,2,0,0,15,3
2025-07-28 19:35:29.077395,2377,156930000,0.0,-3944,1,1,2,0,0,15,3
2025-07-28 19:35:30.079700,2377,156931000,0.0,-2796,1,1,2,0,0,15,3
2025-07-28 19:35:31.074533,2377,156932000,0.0,-1280,1,1,2,0,0,15,3
2025-07-28 19:35:32.073762,2377,156933000,0.0,-399,1,1,2,0,0,15,3
2025-07-28 19:35:33.073619,2377,156934000,0.0,1205,1,1,2,0,0,15,3
2025-07-28 19:35:34.076632,2377,156935000,0.0,2230,1,1,2,0,0,15,3
2025-07-28 19:35:35.078669,2377,156936000,0.0,3444,1,1,2,0,0,15,3
2025-07-28 19:35:36.078757,2377,156937000,0.0,-3646,1,1,2,0,0,15,3
2025-07-28 19:35:37.079772,2377,156938000,0.0,-2393,1,1,2,0,0,15,3
2025-07-28 19:35:38.078969,2377,156939000,0.0,-1412,1,1,2,0,0,15,3
2025-07-28 19:35:39.071805,2377,156940000,0.0,-138,1,1,2,0,0,15,3
2025-07-28 19:35:40.075846,2377,156941000,0.0,1003,1,1,2,0,0,15,3
2025-07-28 19:35:41.076890,2377,156942000,0.0,2293,1,1,2,0,0,15,3
2025-07-28 19:35:42.071930,2377,156943000,0.0,3054,1,1,2,0,0,15,3
2025-07-28 19:35:43.077994,2377,156944000,0.0,-3623,1,1,2,0,0,15,3
2025-07-28 19:35:44.074011,2377,156945000,0.0,-2240,1,1,2,0,0,15,3
2025-07-28 19:35:45.074193,2377,156946000,0.0,-1464,1,1,2,0,0,15,3
2025-07-28 19:35:46.080141,2377,156947000,0.0,-266,1,1,2,0,0,15,3
2025-07-28 19:35:47.075249,2377,156948000,0.0,676,1,1,2,0,0,15,3
2025-07-28 19:35:48.075242,2377,156949000,0.0,1666,1,1,2,0,0,15,3
2025-07-28 19:35:49.077281,2377,156950000,0.0,2534,1,1,2,0,0,15,3
2025-07-28 19:35:50.071387,2377,156951000,0.0,3076,1,1,2,0,0,15,3
2025-07-28 19:35:51.072381,2377,156952000,0.0,-3670,1,1,2,0,0,15,3
2025-07-28 19:35:52.078425,2377,156953000,0.0,-2786,1,1,2,0,0,15,3
2025-07-28 19:35:53.074466,2377,156954000,0.0,-1751,1,1,2,0,0,15,3
2025-07-28 19:35:54.077557,2377,156955000,0.0,-1202,1,1,2,0,0,15,3
2025-07-28 19:35:55.073537,2377,156956000,0.0,-222,1,1,2,0,0,15,3
2025-07-28 19:35:56.073689,2377,156957000,0.0,1156,1,1,2,0,0,15,3
2025-07-28 19:35:57.080602,2377,156958000,0.0,1688,1,1,2,0,0,15,3
2025-07-28 19:35:58.074665,2377,156959000,0.0,2010,1,1,2,0,0,15,3
2025-07-28 19:35:59.076705,2377,156960000,0.0,2774,1,1,2,0,0,15,3
2025-07-28 19:36:00.071769,2377,156961000,0.0,3494,1,1,2,0,0,15,3
2025-07-28 19:36:01.089418,2377,156962000,0.0,-3543,1,1,2,0,0,15,3
2025-07-28 19:36:02.074817,2377,156963000,0.0,-2884,1,1,2,0,0,15,3
2025-07-28 19:36:03.077811,2377,156964000,0.0,-1844,1,1,2,0,0,15,3
2025-07-28 19:36:04.074859,2377,156965000,0.0,-1195,1,1,2,0,0,15,3
2025-07-28 19:36:05.075909,2377,156966000,0.0,-439,1,1,2,0,0,15,3
2025-07-28 19:36:06.076938,2377,156967000,0.0,554,1,1,2,0,0,15,3
2025-07-28 19:36:07.078056,2377,156968000,0.0,1192,1,1,2,0,0,15,3
2025-07-28 19:36:08.074043,2377,156969000,0.0,1747,1,1,2,0,0,15,3
2025-07-28 19:36:09.073223,2377,156970000,0.0,2726,1,1,2,0,0,15,3
2025-07-28 19:36:10.079138,2377,156971000,0.0,-3825,1,1,2,0,0,15,3
2025-07-28 19:36:11.074199,2377,156972000,0.0,-2790,1,1,2,0,0,15,3
2025-07-28 19:36:12.079254,2377,156973000,0.0,-1998,1,1,2,0,0,15,3
2025-07-28 19:36:13.078283,2377,156974000,0.0,-1122,1,1,2,0,0,15,3
2025-07-28 19:36:14.074349,2377,156975000,0.0,-536,1,1,2,0,0,15,3
2025-07-28 19:36:15.075547,2377,156976000,0.0,216,1,1,2,0,0,15,3
2025-07-28 19:36:16.077403,2377,156977000,0.0,801,1,1,2,0,0,15,3
2025-07-28 19:36:17.072421,2377,156978000,0.0,1601,1,1,2,0,0,15,3
2025-07-28 19:36:18.072456,2377,156979000,0.0,2307,1,1,2,0,0,15,3
2025-07-28 19:36:19.080493,2377,156980000,0.0,2908,1,1,2,0,0,15,3
2025-07-28 19:36:20.080711,2377,156981000,0.0,3791,1,1,2,0,0,15,3
2025-07-28 19:36:21.079609,2377,156982000,0.0,-3671,1,1,2,0,0,15,3
2025-07-28 19:36:22.075645,2377,156983000,0.0,-2795,1,1,2,0,0,15,3
2025-07-28 19:36:23.074766,2377,156984000,0.0,-2065,1,1,2,0,0,15,3
2025-07-28 19:36:24.075705,2377,156985000,0.0,-1497,1,1,2,0,0,15,3
2025-07-28 19:36:25.078794,2377,156986000,0.0,-50,1,1,2,0,0,15,3
2025-07-28 19:36:26.074752,2377,156987000,0.0,957,1,1,2,0,0,15,3
2025-07-28 19:36:27.076783,2377,156988000,0.0,1812,1,1,2,0,0,15,3
2025-07-28 19:36:28.079820,2377,156989000,0.0,2633,1,1,2,0,0,15,3
2025-07-28 19:36:29.075864,2377,156990000,0.0,3175,1,1,2,0,0,15,3
2025-07-28 19:36:30.079101,2377,156991000,0.0,-3961,1,1,2,0,0,15,3
2025-07-28 19:36:31.079147,2377,156992000,0.0,-2738,1,1,2,0,0,15,3
2025-07-28 19:36:32.079106,2377,156993000,0.0,-2099,1,1,2,0,0,15,3
2025-07-28 19:36:33.079155,2377,156994000,0.0,-1142,1,1,2,0,0,15,3
2025-07-28 19:36:34.080186,2377,156995000,0.0,-99,1,1,2,0,0,15,3
2025-07-28 19:36:35.076333,2377,156996000,0.0,906,1,1,2,0,0,15,3
2025-07-28 19:36:36.075226,2377,156997000,0.0,1437,1,1,2,0,0,15,3
2025-07-28 19:36:37.078316,2377,156998000,0.0,2467,1,1,2,0,0,15,3
2025-07-28 19:36:38.075249,2377,156999000,0.0,3015,1,1,2,0,0,15,3
